variable,pressure_variable,lag_months,n,pearson_corr
BENZO_PATIENTS_N05BA05,Monthly_Trolley_Total,11,85,-0.34249986218655865
BENZO_PATIENTS_N05BA05,Monthly_Trolley_Total,12,84,-0.37252616220360885
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,0,96,0.5179944252276428
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,1,95,0.4703546606821752
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,2,94,0.39359257952661725
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,3,93,0.39710528408933154
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,4,92,0.3634914487410781
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,5,91,0.2793041562172379
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,6,90,0.29432508047177636
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,7,89,0.24797040099731116
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,8,88,0.21698518242902337
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,9,87,0.18742240312148914
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,10,86,0.09726966315252546
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,11,85,0.09504355650832834
BENZO_PATIENTS_N05BA05,Monthly_Ward_Total,12,84,0.06393208435625107
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,0,96,-0.3976102209150203
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,1,95,-0.4277921295033958
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,2,94,-0.39954513842913375
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,3,93,-0.33131779806412015
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,4,92,-0.2847682730354607
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,5,91,-0.22911348002029064
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,6,90,-0.20771612789897412
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,7,89,-0.2772348331507327
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,8,88,-0.2484851816020733
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,9,87,-0.22999317293260738
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,10,86,-0.19752069271236258
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,11,85,-0.15740037429567597
BENZO_PATIENTS_N05BA06,Monthly_Total_Pressure,12,84,-0.12947311509112303
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,0,96,-0.2974023627816339
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,1,95,-0.31910352135582143
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,2,94,-0.2827065070271939
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,3,93,-0.20395380159012264
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,4,92,-0.15050038173846242
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,5,91,-0.08156953536280023
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,6,90,-0.0637765569446596
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,7,89,-0.14226778319129374
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,8,88,-0.1223838531705598
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,9,87,-0.11101913523460667
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,10,86,-0.0733120122713543
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,11,85,-0.01615453346176128
BENZO_PATIENTS_N05BA06,Monthly_Trolley_Total,12,84,0.013308889628015533
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,0,96,-0.51933695136451
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,1,95,-0.5584547008783948
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,2,94,-0.5519836921398572
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,3,93,-0.5196788683148228
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,4,92,-0.49781141349729563
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,5,91,-0.48181507461316175
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,6,90,-0.4569179759537892
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,7,89,-0.4933036208598723
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,8,88,-0.4527674803759742
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,9,87,-0.4237627869162243
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,10,86,-0.40936960045613013
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,11,85,-0.4133407488016825
BENZO_PATIENTS_N05BA06,Monthly_Ward_Total,12,84,-0.3934573355129903
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,0,96,-0.29581555559332545
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,1,95,-0.3224318562160636
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,2,94,-0.31249452061691985
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,3,93,-0.3363265409720187
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,4,92,-0.32616488534098265
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,5,91,-0.31874901447764503
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,6,90,-0.3043346917144914
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,7,89,-0.3032494371987003
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,8,88,-0.28495086832822203
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,9,87,-0.2750074538662844
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,10,86,-0.2698186631753995
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,11,85,-0.3049625144489073
BENZO_PATIENTS_N05BA08,Monthly_Total_Pressure,12,84,-0.299366760245941
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,0,96,-0.24902805766689184
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,1,95,-0.2766673294840643
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,2,94,-0.2590505388009714
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,3,93,-0.2771108403064786
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,4,92,-0.26639544261944553
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,5,91,-0.25977213174705716
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,6,90,-0.24306582522891515
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,7,89,-0.23538097506621036
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,8,88,-0.2155558119862796
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,9,87,-0.20106448914430292
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,10,86,-0.18822622109497628
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,11,85,-0.2138424346148666
BENZO_PATIENTS_N05BA08,Monthly_Trolley_Total,12,84,-0.20490113407374214
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,0,96,-0.3297336233734951
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,1,95,-0.34743959934240093
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,2,94,-0.3546771639388751
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,3,93,-0.38496088851418725
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,4,92,-0.37848041975487373
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,5,91,-0.37147387694778605
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,6,90,-0.3647408024440883
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,7,89,-0.3777255678132559
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,8,88,-0.3667001633760653
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,9,87,-0.36832314801965077
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,10,86,-0.3804184069616247
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,11,85,-0.4288019714626697
BENZO_PATIENTS_N05BA08,Monthly_Ward_Total,12,84,-0.43102408187795976
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,0,96,0.5121539381549205
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,1,95,0.4797207664189346
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,2,94,0.495528113537839
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,3,93,0.4822921649350191
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,4,92,0.4527818662563076
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,5,91,0.4346510516929261
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,6,90,0.4564477117765167
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,7,89,0.4091236707036694
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,8,88,0.4203588497449684
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,9,87,0.37891556561240786
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,10,86,0.3742261594614259
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,11,85,0.3495425143907752
BENZO_PATIENTS_N05BA09,Monthly_Total_Pressure,12,84,0.3672702402954519
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,0,96,0.4482398880036914
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,1,95,0.39896083603089083
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,2,94,0.4020150687693791
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,3,93,0.3700873400349406
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,4,92,0.3261151908320895
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,5,91,0.29727874059025133
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,6,90,0.3021198137694889
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,7,89,0.25354058140724034
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,8,88,0.2569657758816061
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,9,87,0.2067807291017722
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,10,86,0.19776842463653332
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,11,85,0.17783080711759022
BENZO_PATIENTS_N05BA09,Monthly_Trolley_Total,12,84,0.19454359692170498
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,0,96,0.5360108390281187
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,1,95,0.5426765887525871
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,2,94,0.5802193411540479
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,3,93,0.6075579603700406
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,4,92,0.6144985630853113
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,5,91,0.6228855126724065
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,6,90,0.6741970753045037
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,7,89,0.6395198329046738
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,8,88,0.6646926175462868
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,9,87,0.6497909627501787
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,10,86,0.6560994877558834
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,11,85,0.6285921673907342
BENZO_PATIENTS_N05BA09,Monthly_Ward_Total,12,84,0.6442375862270284
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,0,96,-0.3809903015115175
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,1,95,-0.40357917847417846
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,2,94,-0.41075244768702884
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,3,93,-0.41000582618853687
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,4,92,-0.4027120948594163
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,5,91,-0.39497253430120993
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,6,90,-0.37557344619138056
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,7,89,-0.3656453958344699
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,8,88,-0.352543929844296
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,9,87,-0.33926035826081125
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,10,86,-0.3395580887249136
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,11,85,-0.35173686359731404
BENZO_PATIENTS_N05BA11,Monthly_Total_Pressure,12,84,-0.3504804637527812
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,0,96,-0.3707770882633302
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,1,95,-0.38367404710406194
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,2,94,-0.3796825508866924
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,3,93,-0.3659703890125706
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,4,92,-0.34626432352782255
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,5,91,-0.32766341455418774
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,6,90,-0.3003707995473593
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,7,89,-0.2827308431212129
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,8,88,-0.2622519711248684
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,9,87,-0.2427004877047392
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,10,86,-0.2372343528450391
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,11,85,-0.24363817756983566
BENZO_PATIENTS_N05BA11,Monthly_Trolley_Total,12,84,-0.24027643328903633
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,0,96,-0.32257546152257777
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,1,95,-0.3589237280007502
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,2,94,-0.38663700731646045
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,3,93,-0.4120141640769035
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,4,92,-0.4319316524396553
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,5,91,-0.4485165131571391
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,6,90,-0.44928842816392633
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,7,89,-0.4576405616238067
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,8,88,-0.46267955017393564
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,9,87,-0.46519647441363937
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,10,86,-0.4780181687197517
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,11,85,-0.5006906407920249
BENZO_PATIENTS_N05BA11,Monthly_Ward_Total,12,84,-0.5038234499385312
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,0,96,-0.202754784668943
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,1,95,-0.282326479224402
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,2,94,-0.1793082729255264
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,3,93,-0.1761796452310829
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,4,92,-0.19863626195031206
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,5,91,-0.21563629166998807
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,6,90,-0.18251330330501198
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,7,89,-0.33007599198727766
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,8,88,-0.2715931323456916
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,9,87,-0.3145382339079104
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,10,86,-0.333401949781288
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,11,85,-0.38946297129178803
BENZO_PATIENTS_N05BA12,Monthly_Total_Pressure,12,84,-0.3198932181947473
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,0,96,-0.20748581652927287
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,1,95,-0.28885579396554933
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,2,94,-0.17049487434392038
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,3,93,-0.16359289508392538
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,4,92,-0.1876414148918906
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,5,91,-0.20966461348457247
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,6,90,-0.17855463628829446
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,7,89,-0.31730406384428506
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,8,88,-0.2553983789049798
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,9,87,-0.29108075332267386
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,10,86,-0.3096122846401976
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,11,85,-0.3585004084308516
BENZO_PATIENTS_N05BA12,Monthly_Trolley_Total,12,84,-0.29499563363269676
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,0,96,-0.15092736527435865
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,1,95,-0.2095210871669311
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,2,94,-0.15913551349575172
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,3,93,-0.16415263764498372
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,4,92,-0.1786965363385774
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,5,91,-0.1820000091606299
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,6,90,-0.15197234433253384
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,7,89,-0.28714646267605154
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,8,88,-0.24822909356412565
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,9,87,-0.2974776165365531
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,10,86,-0.3137028599384534
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,11,85,-0.3735502043990092
BENZO_PATIENTS_N05BA12,Monthly_Ward_Total,12,84,-0.3061069526348071
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,0,96,-0.30833030581171245
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,1,95,-0.32551533680965977
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,2,94,-0.3330857142932051
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,3,93,-0.3485952970725672
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,4,92,-0.35662684510662784
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,5,91,-0.35469183367191304
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,6,90,-0.3366515209942225
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,7,89,-0.32382925973020493
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,8,88,-0.3087248653291798
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,9,87,-0.2961934331628192
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,10,86,-0.2830457713176084
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,11,85,-0.281972105146496
BENZO_PATIENTS_N05CD01,Monthly_Total_Pressure,12,84,-0.2668878436613539
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,0,96,-0.23893425042049354
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,1,95,-0.25173861059362623
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,2,94,-0.2555909212227665
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,3,93,-0.2687836492490981
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,4,92,-0.2740123096209088
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,5,91,-0.2690112650246869
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,6,90,-0.24772078891782817
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,7,89,-0.2291496109935271
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,8,88,-0.20873586526743876
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,9,87,-0.1931114212111205
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,10,86,-0.17726066248441413
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,11,85,-0.17102593510945913
BENZO_PATIENTS_N05CD01,Monthly_Trolley_Total,12,84,-0.1517310428655622
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,0,96,-0.38576902640268956
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,1,95,-0.40679867489873905
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,2,94,-0.4197375352292646
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,3,93,-0.43651390964695125
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,4,92,-0.4490270090702361
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,5,91,-0.45432682049969925
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,6,90,-0.4465562328652117
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,7,89,-0.44842204534649677
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,8,88,-0.4475916436146598
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,9,87,-0.4441820954703735
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,10,86,-0.4400563251854693
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,11,85,-0.4508839356696965
BENZO_PATIENTS_N05CD01,Monthly_Ward_Total,12,84,-0.44710979527672573
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,0,96,-0.366303396219446
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,1,95,-0.41921888084671954
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,2,94,-0.4599984658325728
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,3,93,-0.4920247389428928
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,4,92,-0.510216744742443
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,5,91,-0.5265381658345911
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,6,90,-0.5230451023394221
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,7,89,-0.5233217681849501
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,8,88,-0.5250242422371952
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,9,87,-0.5217226308043152
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,10,86,-0.5223943407314703
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,11,85,-0.5288829122589418
BENZO_PATIENTS_N05CD02,Monthly_Total_Pressure,12,84,-0.5175309128078724
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,0,96,-0.4227387372571549
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,1,95,-0.4739117826768139
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,2,94,-0.5111687862075025
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,3,93,-0.5376659173437716
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,4,92,-0.5490408179209749
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,5,91,-0.5577740381081321
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,6,90,-0.5493731513484309
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,7,89,-0.5439923546193809
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,8,88,-0.5400513178436503
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,9,87,-0.5300299903451963
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,10,86,-0.5222794217818825
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,11,85,-0.5179910188007727
BENZO_PATIENTS_N05CD02,Monthly_Trolley_Total,12,84,-0.49739883357060016
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,0,96,-0.1749734227180587
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,1,95,-0.21966870842933964
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,2,94,-0.2584182167623309
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,3,93,-0.2940528226650692
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,4,92,-0.3222552738287061
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,5,91,-0.35081001760585917
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,6,90,-0.3587998819198876
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,7,89,-0.3722179274297625
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,8,88,-0.38590503404868154
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,9,87,-0.3977858688318531
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,10,86,-0.416098017729725
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,11,85,-0.4437769351822108
BENZO_PATIENTS_N05CD02,Monthly_Ward_Total,12,84,-0.45430081479145984
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,0,96,-0.3223865579478032
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,1,95,-0.3645079774112889
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,2,94,-0.3762311499078343
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,3,93,-0.3860309445499383
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,4,92,-0.39655155562701006
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,5,91,-0.3987499426971595
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,6,90,-0.3784588590767311
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,7,89,-0.3901791223874232
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,8,88,-0.3702885190092396
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,9,87,-0.352775735401244
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,10,86,-0.34761866539362185
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,11,85,-0.3648979469578889
BENZO_PATIENTS_N05CD05,Monthly_Total_Pressure,12,84,-0.34252306003929694
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,0,96,-0.2813809705473074
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,1,95,-0.3234595534525122
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,2,94,-0.3306836905311158
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,3,93,-0.33671023738653644
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,4,92,-0.3424908287569785
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,5,91,-0.3421534942895811
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,6,90,-0.31952673674442733
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,7,89,-0.3244048714261827
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,8,88,-0.3006271890077264
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,9,87,-0.27792296362730223
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,10,86,-0.26875476513891317
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,11,85,-0.27643044315751963
BENZO_PATIENTS_N05CD05,Monthly_Trolley_Total,12,84,-0.25224886084703996
